lexeme	ambiguous	mode	model	score
편차	0	weighted	w2v	40.6472
후문	0	weighted	w2v	40.64
세부	0	weighted	w2v	40.6506
작년	0	weighted	w2v	40.6611
실업	0	weighted	w2v	40.6539
이직	0	weighted	w2v	40.6467
안착	0	weighted	w2v	40.6394
아메리카노	0	weighted	w2v	40.65
경신	1	weighted	w2v	40.6428
관중	0	weighted	w2v	40.6533
폭발	1	weighted	w2v	40.6638
경찰	1	weighted	w2v	40.6566
자유	1	weighted	w2v	40.6671
코픽스	0	weighted	w2v	40.6777
노총	0	weighted	w2v	40.6882
우회	0	weighted	w2v	40.681
훈육	0	weighted	w2v	40.6915
학습	0	weighted	w2v	40.6843
방문	1	weighted	w2v	40.6771
지급	0	weighted	w2v	40.6699
별	1	weighted	w2v	40.6804
선행	0	weighted	w2v	40.6909
바우처	0	weighted	w2v	40.7014
넷북	0	weighted	w2v	40.6942
토로	0	weighted	w2v	40.687
아부다비	0	weighted	w2v	40.6975
이공	0	weighted	w2v	40.6903
커피	1	weighted	w2v	40.7008
강원	0	weighted	w2v	40.6936
계파	0	weighted	w2v	40.6864
고성	0	weighted	w2v	40.6969
연합	0	weighted	w2v	40.6897
잔고	0	weighted	w2v	40.6825
태국	0	weighted	w2v	40.6929
제반	0	weighted	w2v	40.7034
불미	0	weighted	w2v	40.6962
코트라	0	weighted	w2v	40.7067
대처	1	weighted	w2v	40.7172
봉쇄	0	weighted	w2v	40.71
변동	1	weighted	w2v	40.7205
시합	0	weighted	w2v	40.7309
입원	0	weighted	w2v	40.7414
위키리크스	0	weighted	w2v	40.7519
격리	0	weighted	w2v	40.7447
권역	0	weighted	w2v	40.7551
조정	1	weighted	w2v	40.7656
봉투	0	weighted	w2v	40.7584
환영	1	weighted	w2v	40.7512
종교	0	weighted	w2v	40.7616
유명	0	weighted	w2v	40.7545
포지션	0	weighted	w2v	40.7473
해변	0	weighted	w2v	40.7401
밴드	0	weighted	w2v	40.7329
맹인	0	weighted	w2v	40.7434
바탕	1	weighted	w2v	40.7362
테러	0	weighted	w2v	40.729
함성	0	weighted	w2v	40.7218
유린	0	weighted	w2v	40.7323
규모	1	weighted	w2v	40.7427
파동	0	weighted	w2v	40.7531
양곤	0	weighted	w2v	40.746
극단	0	weighted	w2v	40.7388
할리우드	0	weighted	w2v	40.7316
후퇴	1	weighted	w2v	40.7245
함	1	weighted	w2v	40.7349
호통	0	weighted	w2v	40.7453
약점	0	weighted	w2v	40.7557
디스플레이	0	weighted	w2v	40.7486
고대	0	weighted	w2v	40.7414
스트리밍	0	weighted	w2v	40.7342
구상	0	weighted	w2v	40.7446
뇌	0	weighted	w2v	40.755
의지	1	weighted	w2v	40.7654
등장	1	weighted	w2v	40.7758
멸치	0	weighted	w2v	40.7687
관영	0	weighted	w2v	40.7791
타깃	0	weighted	w2v	40.7895
변형	0	weighted	w2v	40.7823
창작	0	weighted	w2v	40.7752
전투	0	weighted	w2v	40.7856
패	0	weighted	w2v	40.7784
울진	0	weighted	w2v	40.7713
끈	0	weighted	w2v	40.7641
미술	0	weighted	w2v	40.7745
원본	0	weighted	w2v	40.7673
별도	1	weighted	w2v	40.7777
간극	0	weighted	w2v	40.7706
표기	1	weighted	w2v	40.7809
무대	1	weighted	w2v	40.7913
모토	0	weighted	w2v	40.7842
시군구	0	weighted	w2v	40.777
반응	0	weighted	w2v	40.7699
삼중	0	weighted	w2v	40.7628
창의	0	weighted	w2v	40.7556
생전	0	weighted	w2v	40.7485
하버	0	weighted	w2v	40.7589
비리	1	weighted	w2v	40.7692
원전	0	weighted	w2v	40.7796
흐름	1	weighted	w2v	40.7899
건보	0	weighted	w2v	40.7828
영어	1	weighted	w2v	40.7757
엽서	1	weighted	w2v	40.7686
반환	0	weighted	w2v	40.7789
실상	0	weighted	w2v	40.7718
점수	0	weighted	w2v	40.7647
넋	0	weighted	w2v	40.775
메기	0	weighted	w2v	40.7679
지인	0	weighted	w2v	40.7782
이야기	1	weighted	w2v	40.7711
셀프	0	weighted	w2v	40.7814
비극	1	weighted	w2v	40.7918
기원	1	weighted	w2v	40.8021
편성	1	weighted	w2v	40.795
침묵	0	weighted	w2v	40.8053
답	1	weighted	w2v	40.8156
악화	1	weighted	w2v	40.8259
농민	0	weighted	w2v	40.8188
방망이	0	weighted	w2v	40.8291
기염	0	weighted	w2v	40.822
유감	0	weighted	w2v	40.8149
폭도	0	weighted	w2v	40.8252
따돌림	0	weighted	w2v	40.8355
재물	0	weighted	w2v	40.8284
기미	1	weighted	w2v	40.8387
숙의	0	weighted	w2v	40.849
마력	0	weighted	w2v	40.8419
드링크	0	weighted	w2v	40.8522
직업	0	weighted	w2v	40.8451
소망	0	weighted	w2v	40.838
합참	0	weighted	w2v	40.8309
결성	0	weighted	w2v	40.8412
벤츠	0	weighted	w2v	40.8341
지원	1	weighted	w2v	40.8443
돌입	0	weighted	w2v	40.8546
충치	0	weighted	w2v	40.8475
비평	0	weighted	w2v	40.8578
책무	0	weighted	w2v	40.8507
바이올리니스트	0	weighted	w2v	40.8436
컬렉션	0	weighted	w2v	40.8539
일산	0	weighted	w2v	40.8468
변이	0	weighted	w2v	40.8397
비축	0	weighted	w2v	40.85
병균	0	weighted	w2v	40.8602
코베인	0	weighted	w2v	40.8531
주식	1	weighted	w2v	40.8634
환관	0	weighted	w2v	40.8563
매몰	0	weighted	w2v	40.8492
초과	0	weighted	w2v	40.8595
출구	0	weighted	w2v	40.8697
귀빈	0	weighted	w2v	40.8626
통역	0	weighted	w2v	40.8556
유라시아	0	weighted	w2v	40.8485
전임	0	weighted	w2v	40.8414
주중	0	weighted	w2v	40.8343
악재	0	weighted	w2v	40.8273
그룹	1	weighted	w2v	40.8202
한정	0	weighted	w2v	40.8131
푸시킨	0	weighted	w2v	40.8061
거제	0	weighted	w2v	40.8163
향기	0	weighted	w2v	40.8266
국세	0	weighted	w2v	40.8195
망	0	weighted	w2v	40.8124
일자	1	weighted	w2v	40.8227
모방	0	weighted	w2v	40.8156
충격	1	weighted	w2v	40.8258
은인	0	weighted	w2v	40.8188
체제	1	weighted	w2v	40.8117
순익	0	weighted	w2v	40.822
조기	0	weighted	w2v	40.8322
감당	1	weighted	w2v	40.8251
중독	1	weighted	w2v	40.8181
선조	0	weighted	w2v	40.811
타율	0	weighted	w2v	40.8213
참석	0	weighted	w2v	40.8142
깔끔	0	weighted	w2v	40.8072
퇴조	0	weighted	w2v	40.8174
회복	1	weighted	w2v	40.8103
내실	0	weighted	w2v	40.8033
좌절	1	weighted	w2v	40.8135
운동	1	weighted	w2v	40.8237
노벨	0	weighted	w2v	40.8339
고교	0	weighted	w2v	40.8441
행각	0	weighted	w2v	40.8371
도청	0	weighted	w2v	40.83
장남	0	weighted	w2v	40.823
유해	0	weighted	w2v	40.816
고소	0	weighted	w2v	40.809
진화	1	weighted	w2v	40.8191
재판	0	weighted	w2v	40.8293
표정	0	weighted	w2v	40.8395
교류	0	weighted	w2v	40.8325
제약	1	weighted	w2v	40.8426
시점	1	weighted	w2v	40.8356
플레이	0	weighted	w2v	40.8286
전북	0	weighted	w2v	40.8216
종전	1	weighted	w2v	40.8146
본말	0	weighted	w2v	40.8247
엽총	0	weighted	w2v	40.8177
양계	0	weighted	w2v	40.8107
모집	0	weighted	w2v	40.8209
부과	1	weighted	w2v	40.831
한은	0	weighted	w2v	40.824
얼	0	weighted	w2v	40.8342
지침	0	weighted	w2v	40.8443
성우	0	weighted	w2v	40.8373
편리	0	weighted	w2v	40.8475
표현	0	weighted	w2v	40.8405
마라토너	0	weighted	w2v	40.8335
발령	1	weighted	w2v	40.8436
부담	1	weighted	w2v	40.8538
담론	0	weighted	w2v	40.8639
조처	0	weighted	w2v	40.874
교복	0	weighted	w2v	40.867
분배	0	weighted	w2v	40.86
직무	0	weighted	w2v	40.853
바다	0	weighted	w2v	40.8632
라이선스	0	weighted	w2v	40.8733
대북	0	weighted	w2v	40.8663
학회	0	weighted	w2v	40.8593
시설	0	weighted	w2v	40.8523
작가	0	weighted	w2v	40.8624
소년	0	weighted	w2v	40.8554
위락	0	weighted	w2v	40.8484
도달	1	weighted	w2v	40.8586
주한	0	weighted	w2v	40.8516
긴급	0	weighted	w2v	40.8446
내포	0	weighted	w2v	40.8547
감사	1	weighted	w2v	40.8648
객석	0	weighted	w2v	40.8578
돈	1	weighted	w2v	40.8679
헌정	0	weighted	w2v	40.8609
농가	0	weighted	w2v	40.854
연쇄	0	weighted	w2v	40.847
용어	0	weighted	w2v	40.84
디클로르보스	0	weighted	w2v	40.8501
충청	0	weighted	w2v	40.8602
입각	0	weighted	w2v	40.8532
라면	0	weighted	w2v	40.8463
적법	0	weighted	w2v	40.8393
인쇄	0	weighted	w2v	40.8494
원	1	weighted	w2v	40.8595
제패	0	weighted	w2v	40.8525
보기	0	weighted	w2v	40.8456
반합	0	weighted	w2v	40.8386
명명	0	weighted	w2v	40.8316
사골	0	weighted	w2v	40.8247
신상	0	weighted	w2v	40.8348
개선	1	weighted	w2v	40.8448
안달	0	weighted	w2v	40.8379
만찬	0	weighted	w2v	40.8309
수녀	0	weighted	w2v	40.841
아쿠아리움	0	weighted	w2v	40.834
하자	0	weighted	w2v	40.8441
이념	0	weighted	w2v	40.8372
맹자	0	weighted	w2v	40.8302
당명	0	weighted	w2v	40.8403
고생	0	weighted	w2v	40.8503
우호	0	weighted	w2v	40.8604
은행	1	weighted	w2v	40.8535
성	1	weighted	w2v	40.8635
통영	0	weighted	w2v	40.8566
관심	1	weighted	w2v	40.8496
막걸리	0	weighted	w2v	40.8427
매듭	0	weighted	w2v	40.8357
범위	1	weighted	w2v	40.8458
점호	0	weighted	w2v	40.8389
면모	1	weighted	w2v	40.8489
우수	0	weighted	w2v	40.842
카탈루냐	0	weighted	w2v	40.835
참고	1	weighted	w2v	40.8451
산란	0	weighted	w2v	40.8381
가축	0	weighted	w2v	40.8312
도판	0	weighted	w2v	40.8412
원죄	0	weighted	w2v	40.8343
향	0	weighted	w2v	40.8274
정부	1	weighted	w2v	40.8374
서신	0	weighted	w2v	40.8475
난관	0	weighted	w2v	40.8405
피서	0	weighted	w2v	40.8506
공존	0	weighted	w2v	40.8436
참조	0	weighted	w2v	40.8537
질감	0	weighted	w2v	40.8637
성토	0	weighted	w2v	40.8737
수협	0	weighted	w2v	40.8837
변질	0	weighted	w2v	40.8937
추산	0	weighted	w2v	40.8868
별명	0	weighted	w2v	40.8799
구전	0	weighted	w2v	40.8899
피아니스트	0	weighted	w2v	40.8999
선수	1	weighted	w2v	40.9099
맥주	0	weighted	w2v	40.9029
확신	0	weighted	w2v	40.896
브라질	1	weighted	w2v	40.906
합	1	weighted	w2v	40.916
주임	0	weighted	w2v	40.926
좌선	0	weighted	w2v	40.936
구간	1	weighted	w2v	40.9291
집전	0	weighted	w2v	40.939
연패	1	weighted	w2v	40.949
지방	1	weighted	w2v	40.9421
금융	0	weighted	w2v	40.9352
규탄	0	weighted	w2v	40.9283
명부	0	weighted	w2v	40.9214
뱀파이어	0	weighted	w2v	40.9145
인플루엔자	0	weighted	w2v	40.9076
연산	0	weighted	w2v	40.9007
공유	1	weighted	w2v	40.8938
흥분	0	weighted	w2v	40.8869
인절미	0	weighted	w2v	40.8968
성품	0	weighted	w2v	40.8899
초선	0	weighted	w2v	40.883
친분	0	weighted	w2v	40.8762
부자	0	weighted	w2v	40.8693
체득	0	weighted	w2v	40.8624
베네치아	0	weighted	w2v	40.8555
소원	1	weighted	w2v	40.8655
완벽	0	weighted	w2v	40.8754
야당	0	weighted	w2v	40.8685
통장	0	weighted	w2v	40.8785
거구	0	weighted	w2v	40.8716
종	1	weighted	w2v	40.8816
포항	0	weighted	w2v	40.8915
일정	1	weighted	w2v	40.9014
예선	0	weighted	w2v	40.9114
장기	1	weighted	w2v	40.9045
암울	0	weighted	w2v	40.8976
격퇴	0	weighted	w2v	40.9076
블랙리스트	0	weighted	w2v	40.9007
대리	1	weighted	w2v	40.8938
임차	0	weighted	w2v	40.8869
포획	0	weighted	w2v	40.8801
프로세스	0	weighted	w2v	40.89
인질	0	weighted	w2v	40.8831
잠적	0	weighted	w2v	40.8931
국한	0	weighted	w2v	40.8862
벗	0	weighted	w2v	40.8793
과시	0	weighted	w2v	40.8725
전진	0	weighted	w2v	40.8656
찬사	0	weighted	w2v	40.8755
씨앗	0	weighted	w2v	40.8855
후쿠시마	0	weighted	w2v	40.8786
차익	0	weighted	w2v	40.8885
경로	1	weighted	w2v	40.8984
변화	0	weighted	w2v	40.8916
고층	1	weighted	w2v	40.9015
프로젝트	1	weighted	w2v	40.9114
엘피	0	weighted	w2v	40.9045
확립	1	weighted	w2v	40.8977
녹화	0	weighted	w2v	40.8908
활동	1	weighted	w2v	40.9007
한강	0	weighted	w2v	40.9106
바흐	0	weighted	w2v	40.9038
동네	0	weighted	w2v	40.9137
인프라	0	weighted	w2v	40.9235
기쁨	0	weighted	w2v	40.9334
적폐	0	weighted	w2v	40.9266
수시	1	weighted	w2v	40.9197
방귀	0	weighted	w2v	40.9296
편	0	weighted	w2v	40.9228
원목	0	weighted	w2v	40.9159
택시	0	weighted	w2v	40.9091
실체	0	weighted	w2v	40.919
주위	1	weighted	w2v	40.9288
세수	0	weighted	w2v	40.922
줄	1	weighted	w2v	40.9319
서민	0	weighted	w2v	40.9417
피아노	0	weighted	w2v	40.9349
팔순	0	weighted	w2v	40.9281
하비	0	weighted	w2v	40.9379
국적	1	weighted	w2v	40.9311
공력	0	weighted	w2v	40.9409
댁	0	weighted	w2v	40.9341
자매	0	weighted	w2v	40.9273
송환	0	weighted	w2v	40.9205
흥행	0	weighted	w2v	40.9136
드라마	1	weighted	w2v	40.9235
상무	1	weighted	w2v	40.9333
미사	0	weighted	w2v	40.9432
저가	0	weighted	w2v	40.9364
접전	0	weighted	w2v	40.9295
반경	0	weighted	w2v	40.9227
운행	1	weighted	w2v	40.9159
세원	0	weighted	w2v	40.9091
깡	0	weighted	w2v	40.9023
사연	1	weighted	w2v	40.9121
해지	0	weighted	w2v	40.9053
적성	1	weighted	w2v	40.9151
지혜	0	weighted	w2v	40.9083
게재	0	weighted	w2v	40.9182
국책	0	weighted	w2v	40.9114
이면	0	weighted	w2v	40.9046
청주	0	weighted	w2v	40.9144
기둥	0	weighted	w2v	40.9076
방출	1	weighted	w2v	40.9174
하동	1	weighted	w2v	40.9106
근로	0	weighted	w2v	40.9038
의의	0	weighted	w2v	40.9136
부인	1	weighted	w2v	40.9234
코믹	0	weighted	w2v	40.9166
수급	0	weighted	w2v	40.9098
에어컨	0	weighted	w2v	40.9031
우울	0	weighted	w2v	40.9129
통풍	0	weighted	w2v	40.9227
정도	1	weighted	w2v	40.9325
남원	0	weighted	w2v	40.9257
베팅	0	weighted	w2v	40.9189
응징	0	weighted	w2v	40.9287
정립	0	weighted	w2v	40.9219
부합	0	weighted	w2v	40.9317
난동	0	weighted	w2v	40.9415
징수	0	weighted	w2v	40.9513
화재	0	weighted	w2v	40.9445
위반	1	weighted	w2v	40.9543
청춘	0	weighted	w2v	40.9475
유효	0	weighted	w2v	40.9407
신경	1	weighted	w2v	40.9339
고개	1	weighted	w2v	40.9272
방안	1	weighted	w2v	40.9369
명사	0	weighted	w2v	40.9302
보답	0	weighted	w2v	40.9399
참상	0	weighted	w2v	40.9332
사명	0	weighted	w2v	40.9429
파라다이스	0	weighted	w2v	40.9527
살해	0	weighted	w2v	40.9625
푸념	0	weighted	w2v	40.9722
서명	1	weighted	w2v	40.9654
장애	0	weighted	w2v	40.9752
말로	0	weighted	w2v	40.9684
법칙	0	weighted	w2v	40.9617
면제	0	weighted	w2v	40.9714
유입	1	weighted	w2v	40.9812
파란	0	weighted	w2v	40.9909
논리	1	weighted	w2v	40.9841
안주	1	weighted	w2v	40.9774
단점	0	weighted	w2v	40.9871
숙부	0	weighted	w2v	40.9804
순방	0	weighted	w2v	40.9736
포인트	1	weighted	w2v	40.9668
편의	1	weighted	w2v	40.9601
장사	0	weighted	w2v	40.9533
북서	0	weighted	w2v	40.9631
명의	1	weighted	w2v	40.9563
여객	0	weighted	w2v	40.966
오늘	1	weighted	w2v	40.9593
가결	0	weighted	w2v	40.969
약속	0	weighted	w2v	40.9623
기밀	0	weighted	w2v	40.9555
연동	0	weighted	w2v	40.9488
상위	0	weighted	w2v	40.942
협치	0	weighted	w2v	40.9518
미련	0	weighted	w2v	40.945
스웨덴	0	weighted	w2v	40.9383
노력	1	weighted	w2v	40.9315
열성	0	weighted	w2v	40.9248
의존	0	weighted	w2v	40.9181
메신저	0	weighted	w2v	40.9113
소름	0	weighted	w2v	40.9046
유로파이터	0	weighted	w2v	40.8979
겁박	0	weighted	w2v	40.8912
의미	1	weighted	w2v	40.9009
브레턴우즈	0	weighted	w2v	40.8941
관행	1	weighted	w2v	40.8874
벽	1	weighted	w2v	40.8807
성찰	0	weighted	w2v	40.874
집단	0	weighted	w2v	40.8673
반려	0	weighted	w2v	40.877
축소	1	weighted	w2v	40.8703
논평	0	weighted	w2v	40.88
미녀	0	weighted	w2v	40.8733
당정	0	weighted	w2v	40.883
표방	0	weighted	w2v	40.8927
대형	0	weighted	w2v	40.9024
판	0	weighted	w2v	40.9121
능력	1	weighted	w2v	40.9218
악의	0	weighted	w2v	40.9151
차체	0	weighted	w2v	40.9083
법규	0	weighted	w2v	40.918
위스키	0	weighted	w2v	40.9113
할인	0	weighted	w2v	40.921
동점	0	weighted	w2v	40.9143
유일	0	weighted	w2v	40.9076
고장	1	weighted	w2v	40.9173
성장	1	weighted	w2v	40.9106
문제	1	weighted	w2v	40.9203
국외	0	weighted	w2v	40.9299
협동	0	weighted	w2v	40.9232
종로	0	weighted	w2v	40.9165
청결	0	weighted	w2v	40.9262
선거	1	weighted	w2v	40.9359
비방	0	weighted	w2v	40.9455
효자	0	weighted	w2v	40.9388
대량	0	weighted	w2v	40.9485
거명	0	weighted	w2v	40.9581
진산	0	weighted	w2v	40.9678
허브	0	weighted	w2v	40.9611
업적	0	weighted	w2v	40.9707
난로	0	weighted	w2v	40.9804
심야	0	weighted	w2v	40.9737
메뉴	0	weighted	w2v	40.9833
텔레비전	0	weighted	w2v	40.9766
합계	0	weighted	w2v	40.97
요구	1	weighted	w2v	40.9796
코펜하겐	0	weighted	w2v	40.9729
기록	1	weighted	w2v	40.9825
승인	1	weighted	w2v	40.9758
거세	0	weighted	w2v	40.9855
뮌헨	0	weighted	w2v	40.9788
제시	1	weighted	w2v	40.9721
동봉	0	weighted	w2v	40.9654
불우	0	weighted	w2v	40.9587
반발	1	weighted	w2v	40.9521
운운	0	weighted	w2v	40.9454
의학	0	weighted	w2v	40.9387
컨슈머	0	weighted	w2v	40.9321
추이	0	weighted	w2v	40.9417
사흘	0	weighted	w2v	40.935
시안	0	weighted	w2v	40.9283
매출	0	weighted	w2v	40.9217
뿌리	1	weighted	w2v	40.9313
투표	0	weighted	w2v	40.9246
전념	0	weighted	w2v	40.9342
도하	0	weighted	w2v	40.9276
통한	0	weighted	w2v	40.9209
경실련	0	weighted	w2v	40.9143
주저	0	weighted	w2v	40.9076
커뮤니티	0	weighted	w2v	40.9172
보탬	0	weighted	w2v	40.9106
폐사	0	weighted	w2v	40.9202
불황	0	weighted	w2v	40.9298
플라토닉	0	weighted	w2v	40.9394
노무	0	weighted	w2v	40.9327
취합	0	weighted	w2v	40.9261
성인	0	weighted	w2v	40.9194
비즈니스	0	weighted	w2v	40.9128
월세	0	weighted	w2v	40.9224
설정	1	weighted	w2v	40.9157
리노	0	weighted	w2v	40.9091
절충	0	weighted	w2v	40.9187
배양	0	weighted	w2v	40.912
기강	0	weighted	w2v	40.9054
분쟁	0	weighted	w2v	40.915
적중	0	weighted	w2v	40.9084
망치	0	weighted	w2v	40.9017
작업	1	weighted	w2v	40.9113
전권	0	weighted	w2v	40.9047
길	1	weighted	w2v	40.9142
은혜	0	weighted	w2v	40.9076
톈안먼	0	weighted	w2v	40.901
취재	0	weighted	w2v	40.8944
인가	0	weighted	w2v	40.9039
상금	1	weighted	w2v	40.9135
등판	0	weighted	w2v	40.9231
취급	0	weighted	w2v	40.9326
정성	1	weighted	w2v	40.926
민간	0	weighted	w2v	40.9356
격론	0	weighted	w2v	40.929
외고	0	weighted	w2v	40.9223
설립	0	weighted	w2v	40.9157
호소	1	weighted	w2v	40.9091
코덱	0	weighted	w2v	40.9025
대등	0	weighted	w2v	40.8959
라이브	0	weighted	w2v	40.8892
판형	0	weighted	w2v	40.8826
달성	0	weighted	w2v	40.876
추월	0	weighted	w2v	40.8694
주시	0	weighted	w2v	40.8628
우크라이나	0	weighted	w2v	40.8562
관할	0	weighted	w2v	40.8496
부실	0	weighted	w2v	40.843
기자	1	weighted	w2v	40.8364
공장	1	weighted	w2v	40.846
명맥	0	weighted	w2v	40.8394
세관	0	weighted	w2v	40.8328
미군	0	weighted	w2v	40.8262
대장	1	weighted	w2v	40.8358
양지	0	weighted	w2v	40.8453
귀향	0	weighted	w2v	40.8387
로고	0	weighted	w2v	40.8321
저해	1	weighted	w2v	40.8255
본토	1	weighted	w2v	40.8351
풀백	0	weighted	w2v	40.8285
발레	0	weighted	w2v	40.8219
채굴	0	weighted	w2v	40.8153
발음	0	weighted	w2v	40.8088
명분	1	weighted	w2v	40.8022
성공	1	weighted	w2v	40.7956
내년	0	weighted	w2v	40.8052
옆	0	weighted	w2v	40.7986
감축	0	weighted	w2v	40.792
모범	0	weighted	w2v	40.7854
확장	0	weighted	w2v	40.795
수준	1	weighted	w2v	40.8045
불교	0	weighted	w2v	40.7979
중앙	1	weighted	w2v	40.8075
각오	0	weighted	w2v	40.8009
고의	0	weighted	w2v	40.8104
인내	0	weighted	w2v	40.8039
경차	0	weighted	w2v	40.8134
바이러스	1	weighted	w2v	40.8068
관	0	weighted	w2v	40.8003
이동	1	weighted	w2v	40.7937
가동	0	weighted	w2v	40.8032
위기	1	weighted	w2v	40.7967
소통	1	weighted	w2v	40.8062
소수	0	weighted	w2v	40.8157
제목	0	weighted	w2v	40.8091
추단	0	weighted	w2v	40.8026
무용	0	weighted	w2v	40.8121
세탁	0	weighted	w2v	40.8216
해체	1	weighted	w2v	40.8311
통제	1	weighted	w2v	40.8245
환매	0	weighted	w2v	40.818
판로	0	weighted	w2v	40.8114
실화	0	weighted	w2v	40.8049
기운	1	weighted	w2v	40.7983
전	1	weighted	w2v	40.7918
하향	0	weighted	w2v	40.8013
책	1	weighted	w2v	40.8108
아들	0	weighted	w2v	40.8042
어깨	0	weighted	w2v	40.7977
확정	1	weighted	w2v	40.8072
아세안	0	weighted	w2v	40.8006
계발	0	weighted	w2v	40.7941
지지	1	weighted	w2v	40.8036
피디	0	weighted	w2v	40.7971
공포	1	weighted	w2v	40.7905
포토샵	0	weighted	w2v	40.784
책상	0	weighted	w2v	40.7935
전달	1	weighted	w2v	40.8029
지정	1	weighted	w2v	40.7964
천박	0	weighted	w2v	40.7899
작용	1	weighted	w2v	40.7994
신혼	0	weighted	w2v	40.8088
출소	0	weighted	w2v	40.8183
출현	0	weighted	w2v	40.8277
물가	0	weighted	w2v	40.8372
퇴행	0	weighted	w2v	40.8307
연락	1	weighted	w2v	40.8401
헤즈볼라	0	weighted	w2v	40.8336
방화	0	weighted	w2v	40.843
노동	1	weighted	w2v	40.8365
틀	1	weighted	w2v	40.83
문명	1	weighted	w2v	40.8395
컴퓨터	0	weighted	w2v	40.8329
적극	0	weighted	w2v	40.8424
억울	0	weighted	w2v	40.8359
유작	0	weighted	w2v	40.8453
유념	0	weighted	w2v	40.8388
동력	0	weighted	w2v	40.8482
의식	1	weighted	w2v	40.8576
확충	0	weighted	w2v	40.8671
여	1	weighted	w2v	40.8765
경력	1	weighted	w2v	40.8859
씨	1	weighted	w2v	40.8953
소시지	0	weighted	w2v	40.8888
납품	0	weighted	w2v	40.8823
분교	0	weighted	w2v	40.8917
금수	0	weighted	w2v	40.9011
미신	0	weighted	w2v	40.9105
묘역	0	weighted	w2v	40.904
낙인	0	weighted	w2v	40.8975
전망	1	weighted	w2v	40.9069
금리	0	weighted	w2v	40.9004
중계	0	weighted	w2v	40.9098
정쟁	0	weighted	w2v	40.9192
수박	0	weighted	w2v	40.9127
국사	0	weighted	w2v	40.9062
위법	0	weighted	w2v	40.8997
출자	0	weighted	w2v	40.9091
화덕	0	weighted	w2v	40.9026
신곡	0	weighted	w2v	40.912
귀환	0	weighted	w2v	40.9055
교훈	0	weighted	w2v	40.899
피시	0	weighted	w2v	40.9084
운용	0	weighted	w2v	40.9178
미세	0	weighted	w2v	40.9271
위구르	0	weighted	w2v	40.9206
멤버	0	weighted	w2v	40.93
정돈	0	weighted	w2v	40.9235
조성	1	weighted	w2v	40.917
설득	0	weighted	w2v	40.9105
포수	0	weighted	w2v	40.9199
진지	0	weighted	w2v	40.9134
분위기	1	weighted	w2v	40.9228
비닐	0	weighted	w2v	40.9163
처벌	0	weighted	w2v	40.9257
무인	0	weighted	w2v	40.935
두둔	0	weighted	w2v	40.9444
자비	0	weighted	w2v	40.9379
소치	0	weighted	w2v	40.9314
훈련	1	weighted	w2v	40.9408
얼마	0	weighted	w2v	40.9343
밸런스	0	weighted	w2v	40.9436
초대	1	weighted	w2v	40.953
무죄	0	weighted	w2v	40.9465
헤밍웨이	0	weighted	w2v	40.94
면탈	0	weighted	w2v	40.9335
경기	1	weighted	w2v	40.9429
표명	0	weighted	w2v	40.9522
진행	1	weighted	w2v	40.9616
산삼	0	weighted	w2v	40.9551
프루스트	0	weighted	w2v	40.9486
화가	0	weighted	w2v	40.958
협의	1	weighted	w2v	40.9673
사태	1	weighted	w2v	40.9766
고취	0	weighted	w2v	40.9701
주축	0	weighted	w2v	40.9637
방한	1	weighted	w2v	40.9572
소령	0	weighted	w2v	40.9507
신	1	weighted	w2v	40.9443
고용	1	weighted	w2v	40.9536
마음	1	weighted	w2v	40.9629
비료	0	weighted	w2v	40.9722
옥상	0	weighted	w2v	40.9658
그림	0	weighted	w2v	40.9751
등록	1	weighted	w2v	40.9844
회생	0	weighted	w2v	40.9779
거금	0	weighted	w2v	40.9715
경합	1	weighted	w2v	40.9808
빙상장	0	weighted	w2v	40.9743
성적	1	weighted	w2v	40.9836
연립	0	weighted	w2v	40.9771
위조	0	weighted	w2v	40.9707
